event_id,particle_id,method,param,eps,fixed_dR,min_samples,candidate_dR,truth_mode,truth_energy,truth_eta,truth_phi,n_event_cells,target_n_hits_total,target_e_cal_total,cluster_n_hits,target_n_hits_in_cluster,contam_n_hits,hit_purity,hit_contamination,hit_efficiency,cluster_e_cal_total,target_e_cal_in_cluster,contam_e_cal,energy_purity,energy_contamination,energy_efficiency,matched,failure_reason,n_candidate_cells,n_clusters,n_noise_candidate_cells,chosen_cluster_label
0,234,fixed_dR,0.05,,0.05,,,full,92.30917358398438,0.8987790786317161,1.4989556560756263,664361,1780,92.98402908026327,1744.0,1671.0,73.0,0.9581422018348624,0.04185779816513757,0.9387640449438203,92.24939776909196,91.4299841855609,0.819413583531059,0.9911174099414489,0.008882590058551076,0.9832869697078739,True,,1744.0,1.0,,0.0
0,234,fixed_dR,0.08,,0.08,,,full,92.30917358398438,0.8987790786317161,1.4989556560756263,664361,1780,92.98402908026327,1860.0,1741.0,119.0,0.9360215053763441,0.0639784946236559,0.9780898876404495,93.87826362349188,92.49147660748349,1.386787016008384,0.985227815657411,0.014772184342588979,0.9947028271666459,True,,1860.0,1.0,,0.0
0,234,fixed_dR,0.1,,0.1,,,full,92.30917358398438,0.8987790786317161,1.4989556560756263,664361,1780,92.98402908026327,1935.0,1753.0,182.0,0.9059431524547804,0.09405684754521959,0.9848314606741573,95.14518777791636,92.72480297186121,2.4203848060551536,0.9745611432108925,0.02543885678910751,0.9972121437308519,True,,1935.0,1.0,,0.0
0,234,fixed_dR,0.15,,0.15,,,full,92.30917358398438,0.8987790786317161,1.4989556560756263,664361,1780,92.98402908026327,2128.0,1759.0,369.0,0.8265977443609023,0.17340225563909772,0.9882022471910112,98.51550692346791,92.76736766414615,5.748139259321761,0.9416524419471625,0.058347558052837534,0.9976699072059988,True,,2128.0,1.0,,0.0
0,234,fixed_dR,0.2,,0.2,,,full,92.30917358398438,0.8987790786317161,1.4989556560756263,664361,1780,92.98402908026327,2352.0,1762.0,590.0,0.7491496598639455,0.25085034013605445,0.9898876404494382,102.53243794048103,92.78298147883106,9.74945646164997,0.9049134434186631,0.09508655658133691,0.9978378265233198,True,,2352.0,1.0,,0.0
1,244,dbscan,0.04,0.04,,2.0,0.4,full,185.7984619140625,1.914115909980456,-0.4866983518505037,653186,2910,190.76776288675563,11402.0,2841.0,8561.0,0.24916681283985265,0.7508331871601474,0.9762886597938144,382.2375034835226,189.31617802205238,192.9213254614702,0.495284152645198,0.504715847354802,0.992390827240738,True,,11402.0,1.0,0.0,0.0
1,244,dbscan,0.06,0.06,,2.0,0.4,full,185.7984619140625,1.914115909980456,-0.4866983518505037,653186,2910,190.76776288675563,11402.0,2841.0,8561.0,0.24916681283985265,0.7508331871601474,0.9762886597938144,382.2375034835226,189.31617802205238,192.9213254614702,0.495284152645198,0.504715847354802,0.992390827240738,True,,11402.0,1.0,0.0,0.0
1,244,dbscan,0.08,0.08,,2.0,0.4,full,185.7984619140625,1.914115909980456,-0.4866983518505037,653186,2910,190.76776288675563,11402.0,2841.0,8561.0,0.24916681283985265,0.7508331871601474,0.9762886597938144,382.2375034835226,189.31617802205238,192.9213254614702,0.495284152645198,0.504715847354802,0.992390827240738,True,,11402.0,1.0,0.0,0.0
1,244,dbscan,0.1,0.1,,2.0,0.4,full,185.7984619140625,1.914115909980456,-0.4866983518505037,653186,2910,190.76776288675563,11402.0,2841.0,8561.0,0.24916681283985265,0.7508331871601474,0.9762886597938144,382.2375034835226,189.31617802205238,192.9213254614702,0.495284152645198,0.504715847354802,0.992390827240738,True,,11402.0,1.0,0.0,0.0
1,244,fixed_dR,0.05,,0.05,,,full,185.7984619140625,1.914115909980456,-0.4866983518505037,653186,2910,190.76776288675563,2460.0,2369.0,91.0,0.9630081300813008,0.03699186991869918,0.8140893470790378,184.59711116569014,182.94332442709765,1.653786738592487,0.9910411017369167,0.00895889826308327,0.9589844828012017,True,,2460.0,1.0,,0.0
1,244,fixed_dR,0.08,,0.08,,,full,185.7984619140625,1.914115909980456,-0.4866983518505037,653186,2910,190.76776288675563,2993.0,2719.0,274.0,0.908453057133311,0.09154694286668896,0.9343642611683849,195.246095663244,187.86029847865777,7.385797184586238,0.9621718572169294,0.03782814278307056,0.9847591418796277,True,,2993.0,1.0,,0.0
1,244,fixed_dR,0.1,,0.1,,,full,185.7984619140625,1.914115909980456,-0.4866983518505037,653186,2910,190.76776288675563,3127.0,2773.0,354.0,0.8867924528301887,0.1132075471698113,0.9529209621993127,198.58119052770456,188.46598422719163,10.115206300512938,0.9490626162848906,0.05093738371510936,0.9879341319270468,True,,3127.0,1.0,,0.0
1,244,fixed_dR,0.15,,0.15,,,full,185.7984619140625,1.914115909980456,-0.4866983518505037,653186,2910,190.76776288675563,3754.0,2814.0,940.0,0.7496004262120405,0.2503995737879595,0.9670103092783505,212.88096107910678,188.99947126837418,23.881489810732603,0.887817634373333,0.11218236562666695,0.990730658096404,True,,3754.0,1.0,,0.0
1,244,fixed_dR,0.2,,0.2,,,full,185.7984619140625,1.914115909980456,-0.4866983518505037,653186,2910,190.76776288675563,4932.0,2831.0,2101.0,0.5740064882400648,0.42599351175993516,0.9728522336769759,235.9907787425378,189.18650217586855,46.804276566669245,0.8016690447988565,0.19833095520114352,0.9917110695908,True,,4932.0,1.0,,0.0
1,248,dbscan,0.04,0.04,,2.0,0.4,full,274.86810302734375,2.8185930013278067,2.7249172942859903,653186,3679,276.12286763284317,16857.0,3606.0,13251.0,0.21391706709378894,0.7860829329062111,0.9801576515357434,688.6016692105591,275.0965267564001,413.50514245415894,0.3995002322195675,0.6004997677804325,0.9962830283299543,True,,16857.0,1.0,0.0,0.0
1,248,dbscan,0.06,0.06,,2.0,0.4,full,274.86810302734375,2.8185930013278067,2.7249172942859903,653186,3679,276.12286763284317,16857.0,3606.0,13251.0,0.21391706709378894,0.7860829329062111,0.9801576515357434,688.6016692105591,275.0965267564001,413.50514245415894,0.3995002322195675,0.6004997677804325,0.9962830283299543,True,,16857.0,1.0,0.0,0.0
1,248,dbscan,0.08,0.08,,2.0,0.4,full,274.86810302734375,2.8185930013278067,2.7249172942859903,653186,3679,276.12286763284317,16857.0,3606.0,13251.0,0.21391706709378894,0.7860829329062111,0.9801576515357434,688.6016692105591,275.0965267564001,413.50514245415894,0.3995002322195675,0.6004997677804325,0.9962830283299543,True,,16857.0,1.0,0.0,0.0
1,248,dbscan,0.1,0.1,,2.0,0.4,full,274.86810302734375,2.8185930013278067,2.7249172942859903,653186,3679,276.12286763284317,16857.0,3606.0,13251.0,0.21391706709378894,0.7860829329062111,0.9801576515357434,688.6016692105591,275.0965267564001,413.50514245415894,0.3995002322195675,0.6004997677804325,0.9962830283299543,True,,16857.0,1.0,0.0,0.0
1,248,fixed_dR,0.05,,0.05,,,full,274.86810302734375,2.8185930013278067,2.7249172942859903,653186,3679,276.12286763284317,1592.0,1490.0,102.0,0.9359296482412061,0.06407035175879394,0.4050013590649633,249.99160145592032,241.93962844851973,8.05197300740059,0.967791025936444,0.03220897406355605,0.876202795236154,True,,1592.0,1.0,,0.0
1,248,fixed_dR,0.08,,0.08,,,full,274.86810302734375,2.8185930013278067,2.7249172942859903,653186,3679,276.12286763284317,2905.0,2477.0,428.0,0.8526678141135973,0.14733218588640273,0.6732807828214189,278.22113439985594,260.0357619337543,18.185372466101626,0.9346369839756105,0.06536301602438954,0.9417393212050815,True,,2905.0,1.0,,0.0
1,248,fixed_dR,0.1,,0.1,,,full,274.86810302734375,2.8185930013278067,2.7249172942859903,653186,3679,276.12286763284317,3552.0,2812.0,740.0,0.7916666666666666,0.20833333333333337,0.7643381353628703,294.68803281646797,264.42950935559213,30.258523460875836,0.8973201484577391,0.10267985154226089,0.9576516122062025,True,,3552.0,1.0,,0.0
1,248,fixed_dR,0.15,,0.15,,,full,274.86810302734375,2.8185930013278067,2.7249172942859903,653186,3679,276.12286763284317,5076.0,3271.0,1805.0,0.6444050433412135,0.3555949566587865,0.8891002989942919,335.5526853918651,270.62430666570594,64.92837872615917,0.8065031765419057,0.19349682345809427,0.9800865425805712,True,,5076.0,1.0,,0.0
1,248,fixed_dR,0.2,,0.2,,,full,274.86810302734375,2.8185930013278067,2.7249172942859903,653186,3679,276.12286763284317,6891.0,3451.0,3440.0,0.5007981425047163,0.4992018574952837,0.9380266376732808,383.2117211472338,273.0137856358027,110.19793551143107,0.7124358952760427,0.2875641047239573,0.9887402226997927,True,,6891.0,1.0,,0.0
2,138,dbscan,0.04,0.04,,2.0,0.4,full,37.751976013183594,2.2252295277863894,-1.6665479905882234,799429,966,37.64715742285495,17570.0,966.0,16604.0,0.0549800796812749,0.9450199203187251,1.0,445.5400977382292,37.64715742285498,407.8929403153742,0.0844977985460111,0.9155022014539889,1.0000000000000007,True,,17570.0,1.0,0.0,0.0
2,138,dbscan,0.06,0.06,,2.0,0.4,full,37.751976013183594,2.2252295277863894,-1.6665479905882234,799429,966,37.64715742285495,17570.0,966.0,16604.0,0.0549800796812749,0.9450199203187251,1.0,445.5400977382292,37.64715742285498,407.8929403153742,0.0844977985460111,0.9155022014539889,1.0000000000000007,True,,17570.0,1.0,0.0,0.0
2,138,dbscan,0.08,0.08,,2.0,0.4,full,37.751976013183594,2.2252295277863894,-1.6665479905882234,799429,966,37.64715742285495,17570.0,966.0,16604.0,0.0549800796812749,0.9450199203187251,1.0,445.5400977382292,37.64715742285498,407.8929403153742,0.0844977985460111,0.9155022014539889,1.0000000000000007,True,,17570.0,1.0,0.0,0.0
2,138,dbscan,0.1,0.1,,2.0,0.4,full,37.751976013183594,2.2252295277863894,-1.6665479905882234,799429,966,37.64715742285495,17570.0,966.0,16604.0,0.0549800796812749,0.9450199203187251,1.0,445.5400977382292,37.64715742285498,407.8929403153742,0.0844977985460111,0.9155022014539889,1.0000000000000007,True,,17570.0,1.0,0.0,0.0
2,138,fixed_dR,0.05,,0.05,,,full,37.751976013183594,2.2252295277863894,-1.6665479905882234,799429,966,37.64715742285495,832.0,559.0,273.0,0.671875,0.328125,0.5786749482401656,35.725411440273824,30.673975420868743,5.051436019405081,0.8586038392349901,0.14139616076500994,0.8147753381838888,True,,832.0,1.0,,0.0
2,138,fixed_dR,0.08,,0.08,,,full,37.751976013183594,2.2252295277863894,-1.6665479905882234,799429,966,37.64715742285495,1704.0,855.0,849.0,0.5017605633802817,0.49823943661971826,0.8850931677018633,56.99224280029812,35.97242198162549,21.019820818672635,0.6311810206815957,0.36881897931840435,0.955514956350655,True,,1704.0,1.0,,0.0
2,138,fixed_dR,0.1,,0.1,,,full,37.751976013183594,2.2252295277863894,-1.6665479905882234,799429,966,37.64715742285495,2271.0,911.0,1360.0,0.401144870101277,0.598855129898723,0.943064182194617,71.26378138454383,36.734453005587966,34.52932837895587,0.5154715662275421,0.4845284337724579,0.9757563524115396,True,,2271.0,1.0,,0.0
2,138,fixed_dR,0.15,,0.15,,,full,37.751976013183594,2.2252295277863894,-1.6665479905882234,799429,966,37.64715742285495,4025.0,948.0,3077.0,0.235527950310559,0.764472049689441,0.9813664596273292,112.65131521089245,37.42741265240893,75.22390255848352,0.33224123999210986,0.6677587600078901,0.9941630448222735,True,,4025.0,1.0,,0.0
2,138,fixed_dR,0.2,,0.2,,,full,37.751976013183594,2.2252295277863894,-1.6665479905882234,799429,966,37.64715742285495,6023.0,961.0,5062.0,0.1595550390171011,0.8404449609828989,0.994824016563147,166.39512011653244,37.61474311434704,128.7803770021854,0.22605676829947954,0.7739432317005205,0.9991389971852634,True,,6023.0,1.0,,0.0
2,139,dbscan,0.04,0.04,,2.0,0.4,full,57.02202606201172,-1.8751845654339019,2.464996342030318,799429,1252,60.36668849933796,12485.0,1250.0,11235.0,0.1001201441730076,0.8998798558269924,0.9984025559105432,324.38621314873166,60.34864490221389,264.03756824651776,0.18603948767250453,0.8139605123274954,0.9997011001005254,True,,12485.0,1.0,0.0,0.0
2,139,dbscan,0.06,0.06,,2.0,0.4,full,57.02202606201172,-1.8751845654339019,2.464996342030318,799429,1252,60.36668849933796,12485.0,1250.0,11235.0,0.1001201441730076,0.8998798558269924,0.9984025559105432,324.38621314873166,60.34864490221389,264.03756824651776,0.18603948767250453,0.8139605123274954,0.9997011001005254,True,,12485.0,1.0,0.0,0.0
2,139,dbscan,0.08,0.08,,2.0,0.4,full,57.02202606201172,-1.8751845654339019,2.464996342030318,799429,1252,60.36668849933796,12485.0,1250.0,11235.0,0.1001201441730076,0.8998798558269924,0.9984025559105432,324.38621314873166,60.34864490221389,264.03756824651776,0.18603948767250453,0.8139605123274954,0.9997011001005254,True,,12485.0,1.0,0.0,0.0
2,139,dbscan,0.1,0.1,,2.0,0.4,full,57.02202606201172,-1.8751845654339019,2.464996342030318,799429,1252,60.36668849933796,12485.0,1250.0,11235.0,0.1001201441730076,0.8998798558269924,0.9984025559105432,324.38621314873166,60.34864490221389,264.03756824651776,0.18603948767250453,0.8139605123274954,0.9997011001005254,True,,12485.0,1.0,0.0,0.0
